"SurveyID" "SiteLongitude" "SiteLatitude" "SiteCode" "coral_imputation" "algae_imputation" "CCA_imputation" "rubble_imputation" "micro_mats_imputation" "rock_imputation" "sand_imputation" "seagrass_imputation" "other_inverts_imputation"
"3601" 912351542 115.095481 -30.681432 "JMP-S26" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3602" 912351543 115.095481 -30.681432 "JMP-S26" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3603" 912351544 115.121932 -30.668849 "JMP-S16" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3604" 912351545 115.121932 -30.668849 "JMP-S16" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3605" 912351546 115.121932 -30.668849 "JMP-S16" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3606" 912351547 115.121932 -30.668849 "JMP-S16" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3607" 912351548 115.135635 -30.671667 "JMP-S29" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3608" 912351549 115.135635 -30.671667 "JMP-S29" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3609" 912351550 115.135635 -30.671667 "JMP-S29" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3610" 912351551 115.135635 -30.671667 "JMP-S29" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3611" 912351552 115.106002 -30.678216 "JMP-S39" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3612" 912351553 115.106002 -30.678216 "JMP-S39" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3613" 912351554 115.106002 -30.678216 "JMP-S39" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3614" 912351555 115.106002 -30.678216 "JMP-S39" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3615" 912351556 115.150703 -30.722032 "JMP-S20" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3616" 912351557 115.150703 -30.722032 "JMP-S20" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3617" 912351558 115.150703 -30.722032 "JMP-S20" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3618" 912351559 115.150703 -30.722032 "JMP-S20" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3619" 912351560 115.118064 -30.709283 "JMP-S19" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3620" 912351561 115.118064 -30.709283 "JMP-S19" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3621" 912351562 115.118064 -30.709283 "JMP-S19" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3622" 912351563 115.118064 -30.709283 "JMP-S19" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3623" 912351564 115.113217 -30.712017 "JMP-S41" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3624" 912351565 115.113217 -30.712017 "JMP-S41" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3625" 912351566 115.113217 -30.712017 "JMP-S41" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3626" 912351567 115.113217 -30.712017 "JMP-S41" 0.0104273333333333 0.812734000000001 0.0858461090377502 0 0.000340416666666664 0.00114835714285714 0.0301916666666666 0.0336933333333333 0.0260057619047619
"3627" 912351572 115.00193 -30.421417 "JMP-S3" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3628" 912351573 115.00193 -30.421417 "JMP-S3" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3629" 912351574 115.00193 -30.421417 "JMP-S3" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3630" 912351575 115.00193 -30.421417 "JMP-S3" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3631" 912351576 115.035499 -30.435182 "JMP-S24" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3632" 912351577 115.035499 -30.435182 "JMP-S24" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3633" 912351578 115.035499 -30.435182 "JMP-S24" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3634" 912351579 115.035499 -30.435182 "JMP-S24" 0.0102433333333333 0.809715333333334 0.0903653333333334 0 3.99999999999976e-05 0.00115585714285714 0.0298933333333333 0.0370233333333333 0.0260937619047619
"3635" 912351580 114.94891 -30.13403 "JMP-S9" 0.018490962470183 0.766252355515719 0.101046699920385 0 0.00753010101010101 0.0266560714946179 0.0255039830885712 0.00801860224089636 0.0480132992473572
"3636" 912351581 114.94891 -30.13403 "JMP-S9" 0.018490962470183 0.766252355515719 0.101046699920385 0 0.00753010101010101 0.0266560714946179 0.0255039830885712 0.00801860224089636 0.0480132992473572
"3637" 912351582 114.94891 -30.13403 "JMP-S9" 0.018490962470183 0.766252355515719 0.101046699920385 0 0.00753010101010101 0.0266560714946179 0.0255039830885712 0.00801860224089636 0.0480132992473572
"3638" 912351583 114.94891 -30.13403 "JMP-S9" 0.018490962470183 0.766252355515719 0.101046699920385 0 0.00753010101010101 0.0266560714946179 0.0255039830885712 0.00801860224089636 0.0480132992473572
"3639" 912351584 114.96685 -30.156784 "JMP-S15" 0.0155306190476191 0.769677158004454 0.101162511904762 0 0.00753010101010101 0.0221219889483544 0.0250373333333333 0.00781052380952381 0.0480909761904769
"3640" 912351585 114.96685 -30.156784 "JMP-S15" 0.0155306190476191 0.769677158004454 0.101162511904762 0 0.00753010101010101 0.0221219889483544 0.0250373333333333 0.00781052380952381 0.0480909761904769
"3641" 912351586 114.96685 -30.156784 "JMP-S15" 0.0155306190476191 0.769677158004454 0.101162511904762 0 0.00753010101010101 0.0221219889483544 0.0250373333333333 0.00781052380952381 0.0480909761904769
"3642" 912351587 114.96685 -30.156784 "JMP-S15" 0.0155306190476191 0.769677158004454 0.101162511904762 0 0.00753010101010101 0.0221219889483544 0.0250373333333333 0.00781052380952381 0.0480909761904769
"3643" 912351730 -80.06646 26.250233 "USEC23" 0.165429669113296 0.60359544369737 0.0418455105400827 0.00892962560373203 0.0580355044344079 0.0285747996815172 0.0903141473651271 0 0.0784905075011199
"3644" 912351731 -80.098564 26.139428 "USEC24" 0.225459952007333 0.508043915583986 0.0395801596693282 0.00892962560373203 0.0564722243477951 0.0334560093440561 0.0984034730511023 0 0.0795801916391094
"3645" 912351732 -80.105664 26.051024 "USEC25" 0.225459952007333 0.508043915583986 0.0395801596693282 0.00892962560373203 0.0564722243477951 0.0334560093440561 0.0984034730511023 0 0.0795801916391094
"3646" 912351733 -80.104111 26.083142 "USEC26" 0.225459952007333 0.508043915583986 0.0395801596693282 0.00892962560373203 0.0564722243477951 0.0334560093440561 0.0984034730511023 0 0.0795801916391094
"3647" 912351734 -80.093697 26.162939 "USEC27" 0.225169952007333 0.508547577481186 0.0395876916898871 0.00892962560373203 0.0563286230904954 0.0334160093440561 0.0982198591055326 0 0.0795801916391094
"3648" 912351736 149.62187 -19.96678 "GBR117" 0.326538242366886 0.351052852469361 0.0890348579647163 0.0469460727678155 0.0118565613531711 0.0433624012984711 0.0650028506371728 0 0.0346769395102663
"3649" 912351737 149.62187 -19.96678 "GBR117" 0.326538242366886 0.351052852469361 0.0890348579647163 0.0469460727678155 0.0118565613531711 0.0433624012984711 0.0650028506371728 0 0.0346769395102663
"3650" 912351738 149.14128 -20.68555 "GBR119" 0.276923338946422 0.364521360261188 0.148758046386362 0.0873978465516788 0.0670016235699088 0.0231256531753349 0.0399145739514021 0 0.0666914068640728
"3651" 912351739 149.14128 -20.68555 "GBR119" 0.276923338946422 0.364521360261188 0.148758046386362 0.0873978465516788 0.0670016235699088 0.0231256531753349 0.0399145739514021 0 0.0666914068640728
"3652" 912351740 149.17618 -20.67599 "GBR121" 0.276698524131607 0.354895329825727 0.148758046386362 0.0873978465516788 0.0752668637678927 0.021365771626561 0.0410411887562351 0 0.0666914068640728
"3653" 912351741 149.17618 -20.67599 "GBR121" 0.276698524131607 0.354895329825727 0.148758046386362 0.0873978465516788 0.0752668637678927 0.021365771626561 0.0410411887562351 0 0.0666914068640728
"3654" 912351742 149.2556 -20.80311 "GBR123" 0.27640329009753 0.380729244697429 0.144970531448606 0.0873978465516788 0.0595973782155437 0.0303606970584639 0.0398626452741884 0 0.0672725361559206
"3655" 912351743 149.2556 -20.80311 "GBR123" 0.27640329009753 0.380729244697429 0.144970531448606 0.0873978465516788 0.0595973782155437 0.0303606970584639 0.0398626452741884 0 0.0672725361559206
"3656" 912351744 149.40341 -20.89839 "GBR125" 0.277472028048565 0.378969272954264 0.152901677286886 0.0472592336056621 0.055837715581299 0.0422414716934401 0.0381643075284153 0 0.0486399524907639
"3657" 912351745 149.40341 -20.89839 "GBR125" 0.277472028048565 0.378969272954264 0.152901677286886 0.0472592336056621 0.055837715581299 0.0422414716934401 0.0381643075284153 0 0.0486399524907639
"3658" 912351746 149.4239 -20.92427 "GBR127" 0.279839677065298 0.377592166059109 0.158476200698421 0.0472592336056621 0.0532671214150531 0.042299756127874 0.0367299167961293 0 0.0484656162652151
"3659" 912351747 150.03316 -20.56652 "GBR129" 0.292142788374233 0.26083530906975 0.144072118712734 0.0278003348592074 0.0869192091509537 0.0354354720260022 0.0963973820604392 0 0.0404188680106227
"3660" 912351748 150.03316 -20.56652 "GBR129" 0.292142788374233 0.26083530906975 0.144072118712734 0.0278003348592074 0.0869192091509537 0.0354354720260022 0.0963973820604392 0 0.0404188680106227
"3661" 912351755 152.34788 -19.25858 "CS232" 0.0139742156735022 0.404527940554907 0.0669644277631458 0.00276522117729014 0.0612552135734951 0.100961034606908 0.336019003195591 0 0.00271542163481469
"3662" 912351756 152.34788 -19.25858 "CS232" 0.0139742156735022 0.404527940554907 0.0669644277631458 0.00276522117729014 0.0612552135734951 0.100961034606908 0.336019003195591 0 0.00271542163481469
"3663" 912351757 152.26625 -19.17664 "CS233" 0.0662223665460616 0.414652149828841 0.110498884601438 7.0289097875301e-05 0.0640865337244703 0.0759486472555755 0.183304489334789 0 0.0167218320557064
"3664" 912351758 152.26625 -19.17664 "CS233" 0.0662223665460616 0.414652149828841 0.110498884601438 7.0289097875301e-05 0.0640865337244703 0.0759486472555755 0.183304489334789 0 0.0167218320557064
"3665" 912351762 149.47556 -19.8307 "GBR139" 0.179830859940891 0.402328131149372 0.161877729186347 0.0519892080900368 0.0101325602879346 0.0483863621193633 0.0449403933808395 0 0.0389328375828626
"3666" 912351763 149.62527 -19.96161 "GBR140" 0.326538242366886 0.351052852469361 0.0890348579647163 0.0469460727678155 0.0119926529209243 0.0433624012984711 0.0640573462548551 0 0.0347435564603537
"3667" 912351764 149.1407 -20.68459 "GBR118" 0.276923338946422 0.364521360261188 0.148758046386362 0.0873978465516788 0.0670016235699088 0.0231256531753349 0.0399145739514021 0 0.0666914068640728
"3668" 912351765 149.26698 -20.79606 "GBR122" 0.27640329009753 0.375962782670344 0.144970531448606 0.0873978465516788 0.0603223530899135 0.0303251056340154 0.0398626452741884 0 0.0672725361559206
"3669" 912351766 149.25046 -20.80873 "GBR124" 0.27640329009753 0.383340487125027 0.144970531448606 0.0873978465516788 0.0595973782155437 0.030329169538365 0.0398626452741884 0 0.0672725361559206
"3670" 912351767 149.41214 -20.59797 "GBR126" 0.2794708057619 0.290141402699777 0.146895097138267 0.0457128260100003 0.0906227082136478 0.0430475689454537 0.059586413495532 0 0.0508585070633366
"3671" 912351768 149.4239 -20.92427 "GBR127" 0.279839677065298 0.377592166059109 0.158476200698421 0.0472592336056621 0.0532671214150531 0.042299756127874 0.0367299167961293 0 0.0484656162652151
"3672" 912351769 149.4239 -20.92427 "GBR127" 0.279839677065298 0.377592166059109 0.158476200698421 0.0472592336056621 0.0532671214150531 0.042299756127874 0.0367299167961293 0 0.0484656162652151
"3673" 912351770 150.0298 -20.56343 "GBR128" 0.291656027864873 0.254829187016857 0.140945849983823 0.0280869999283613 0.087523415421731 0.0364136589977606 0.0958907069762642 0 0.0406715642158232
"3674" 912351771 150.4949 -20.26498 "GBR130" 0.291865077783971 0.413278111578093 0.116701855773067 0.036714180266283 0.0428339849001585 0.0254149044725326 0.0462660414939606 0 0.0611456058919894
"3675" 912351776 152.27121 -19.16623 "CS234" 0.0662223665460616 0.414652149828841 0.110498884601438 7.0289097875301e-05 0.0640865337244703 0.0759486472555755 0.183304489334789 0 0.0167218320557064
"3676" 912351784 152.54033 -17.36587 "CS236" 0.14069909661008 0.23218404568308 0.315958180429272 0.00341541955816198 0.036648329901307 0.0932490211878117 0.0840124952209046 0 0.0201483847368555
"3677" 912351785 151.61277 -17.46993 "CS235" 0.134730142920704 0.556923309670357 0.170519687368851 0.000234286917749358 0.0019016765755065 0.0806366818651323 0.00287150464497228 0 0.0553982615027526
"3678" 912351786 148.87844 -20.0498 "GBR131" 0.697511053722182 0.163158599734798 0.00183650321671462 0.000914005485074204 0.0675370226780985 0.00307506385133422 0.0419736600448004 0 0.031511600433105
"3679" 912351787 148.880577 -20.00377 "GBR133" 0.595819268652528 0.255187287219475 0.00164825630318457 0.000914005485074205 0.028997899999945 0.0024864220787127 0.0681668390649054 0 0.0254568532391697
"3680" 912351798 151.61277 -17.46993 "CS235" 0.134730142920704 0.556923309670357 0.170519687368851 0.000234286917749358 0.0019016765755065 0.0806366818651323 0.00287150464497228 0 0.0553982615027526
"3681" 912351799 148.88232 -20.0429 "GBR132" 0.697511053722182 0.163158599734798 0.00183650321671462 0.000914005485074204 0.0675370226780985 0.00307506385133422 0.0419736600448004 0 0.031511600433105
"3682" 912351800 148.88232 -20.0429 "GBR132" 0.697511053722182 0.163158599734798 0.00183650321671462 0.000914005485074204 0.0675370226780985 0.00307506385133422 0.0419736600448004 0 0.031511600433105
"3683" 912351801 148.9503 -20.06527 "GBR134" 0.4718903247375 0.386715858071855 0.00963243972395756 0.000914005485074205 0.0102748263693652 0.0177358005230799 0.0597465524402416 0 0.0321396462936179
"3684" 912351802 148.9503 -20.06527 "GBR134" 0.4718903247375 0.386715858071855 0.00963243972395756 0.000914005485074205 0.0102748263693652 0.0177358005230799 0.0597465524402416 0 0.0321396462936179
"3685" 912351803 149.47556 -19.8307 "GBR139" 0.179830859940891 0.402328131149372 0.161877729186347 0.0519892080900368 0.0101325602879346 0.0483863621193633 0.0449403933808395 0 0.0389328375828626
"3686" 912351804 149.62527 -19.96161 "GBR140" 0.326538242366886 0.351052852469361 0.0890348579647163 0.0469460727678155 0.0119926529209243 0.0433624012984711 0.0640573462548551 0 0.0347435564603537
"3687" 912351805 149.1407 -20.68459 "GBR118" 0.276923338946422 0.364521360261188 0.148758046386362 0.0873978465516788 0.0670016235699088 0.0231256531753349 0.0399145739514021 0 0.0666914068640728
"3688" 912351806 149.13741 -20.69106 "GBR120" 0.278521103075289 0.365780028936569 0.147613202406674 0.0891294529700465 0.0658452878603955 0.0217985055027561 0.0395549309534373 0 0.0678673662211629
"3689" 912351807 149.26698 -20.79606 "GBR122" 0.27640329009753 0.375962782670344 0.144970531448606 0.0873978465516788 0.0603223530899135 0.0303251056340154 0.0398626452741884 0 0.0672725361559206
"3690" 912351808 149.25046 -20.80873 "GBR124" 0.27640329009753 0.383340487125027 0.144970531448606 0.0873978465516788 0.0595973782155437 0.030329169538365 0.0398626452741884 0 0.0672725361559206
"3691" 912351809 149.41214 -20.59797 "GBR126" 0.2794708057619 0.290141402699777 0.146895097138267 0.0457128260100003 0.0906227082136478 0.0430475689454537 0.059586413495532 0 0.0508585070633366
"3692" 912351810 150.0298 -20.56343 "GBR128" 0.291656027864873 0.254829187016857 0.140945849983823 0.0280869999283613 0.087523415421731 0.0364136589977606 0.0958907069762642 0 0.0406715642158232
"3693" 912351811 150.4949 -20.26498 "GBR130" 0.291865077783971 0.413278111578093 0.116701855773067 0.036714180266283 0.0428339849001585 0.0254149044725326 0.0462660414939606 0 0.0611456058919894
"3694" 912351816 152.27121 -19.16623 "CS234" 0.0662223665460616 0.414652149828841 0.110498884601438 7.0289097875301e-05 0.0640865337244703 0.0759486472555755 0.183304489334789 0 0.0167218320557064
"3695" 912351822 152.54033 -17.36587 "CS236" 0.14069909661008 0.23218404568308 0.315958180429272 0.00341541955816198 0.036648329901307 0.0932490211878117 0.0840124952209046 0 0.0201483847368555
"3696" 912351823 148.87844 -20.0498 "GBR131" 0.697511053722182 0.163158599734798 0.00183650321671462 0.000914005485074204 0.0675370226780985 0.00307506385133422 0.0419736600448004 0 0.031511600433105
"3697" 912351824 148.880577 -20.00377 "GBR133" 0.595819268652528 0.255187287219475 0.00164825630318457 0.000914005485074205 0.028997899999945 0.0024864220787127 0.0681668390649054 0 0.0254568532391697
"3698" 912351826 148.98189 -20.07003 "GBR135" 0.45524998263184 0.394522490978821 0.0100031578598256 0.00555250313731095 0.0104444821967466 0.0177358005230799 0.0582911094022669 0 0.036567198492365
"3699" 912351827 148.98189 -20.07003 "GBR135" 0.45524998263184 0.394522490978821 0.0100031578598256 0.00555250313731095 0.0104444821967466 0.0177358005230799 0.0582911094022669 0 0.036567198492365
"3700" 912351833 148.9408 -20.10702 "GBR137" 0.459653121577442 0.397323743406494 0.00992628096884773 0.00229741706556587 0.0119578672691954 0.0186200792721013 0.0585126083985416 0 0.0416732684839403
"3701" 912351834 148.9408 -20.10702 "GBR137" 0.459653121577442 0.397323743406494 0.00992628096884773 0.00229741706556587 0.0119578672691954 0.0186200792721013 0.0585126083985416 0 0.0416732684839403
"3702" 912351839 148.95245 -20.08985 "GBR136" 0.471706252504327 0.39013497721349 0.00967764925272195 0.000914005485074205 0.0107563768448316 0.0179358005230799 0.059650603073153 0 0.0330440355609664
"3703" 912351840 148.95245 -20.08985 "GBR136" 0.471706252504327 0.39013497721349 0.00967764925272195 0.000914005485074205 0.0107563768448316 0.0179358005230799 0.059650603073153 0 0.0330440355609664
"3704" 912351845 148.9566 -20.10734 "GBR138" 0.459653121577442 0.397323743406494 0.00992628096884773 0.00229741706556587 0.0119578672691954 0.0186200792721013 0.0585126083985416 0 0.0416732684839403
"3705" 912351846 148.9566 -20.10734 "GBR138" 0.459653121577442 0.397323743406494 0.00992628096884773 0.00229741706556587 0.0119578672691954 0.0186200792721013 0.0585126083985416 0 0.0416732684839403
"3706" 912351979 124.99591 -14.49741 "NWS163" 0.312178191917189 0.344250936914038 0.0903328745416009 0.0542241685140433 0.0552172326563314 0.0291776965733994 0.0643616221448313 0 0.0864941379351309
"3707" 912351980 124.99591 -14.49741 "NWS163" 0.312178191917189 0.344250936914038 0.0903328745416009 0.0542241685140433 0.0552172326563314 0.0291776965733994 0.0643616221448313 0 0.0864941379351309
"3708" 912351983 124.33321 -15.0667 "NWS164" 0.27894852062007 0.343873982710898 0.139332914565002 0.0172529203156761 0.0378671051106375 0.0367126440812839 0.0666286245853511 0 0.0891411354825513
"3709" 912351984 124.33321 -15.0667 "NWS164" 0.27894852062007 0.343873982710898 0.139332914565002 0.0172529203156761 0.0378671051106375 0.0367126440812839 0.0666286245853511 0 0.0891411354825513
"3710" 912351985 123.04739 -15.92443 "NWS165" 0.440652578532152 0.241032197832783 0.0242230752760275 0.000724596038891752 0.0148281985642577 0.0573294220546002 0.0526744322179762 0 0.179339334551964
"3711" 912351990 123.26715 -15.51897 "NWS169" 0.333046187519354 0.394042309590255 0.0407483667129586 7.45960388917521e-05 0.0110965409970239 0.0559269070775526 0.0420354962748926 0 0.132850595724237
"3712" 912351991 123.26715 -15.51897 "NWS169" 0.333046187519354 0.394042309590255 0.0407483667129586 7.45960388917521e-05 0.0110965409970239 0.0559269070775526 0.0420354962748926 0 0.132850595724237
"3713" 912351992 123.25202 -15.44617 "NWS171" 0.308857688525866 0.416171980029589 0.0475641620272347 7.45960388917521e-05 0.0107059349364178 0.0510759744814035 0.0437520135273449 0 0.132263886131122
"3714" 912351993 123.25202 -15.44617 "NWS171" 0.308857688525866 0.416171980029589 0.0475641620272347 7.45960388917521e-05 0.0107059349364178 0.0510759744814035 0.0437520135273449 0 0.132263886131122
"3715" 912351994 121.97364 -14.07044 "NWS172" 0.40736936707159 0.25419241504948 0.127201086469079 0.0365650003133564 0.0755964620815345 0.0834734451985571 0.0570668830096871 0 0.0956211869206966
"3716" 912351995 121.97364 -14.07044 "NWS172" 0.40736936707159 0.25419241504948 0.127201086469079 0.0365650003133564 0.0755964620815345 0.0834734451985571 0.0570668830096871 0 0.0956211869206966
"3717" 912352006 121.90265 -13.92629 "NWS174" 0.434590746426495 0.246306514324871 0.128700277776328 0.0122292261553456 0.075918999049246 0.0893734876331488 0.0493901088378043 0 0.0947972916613262
"3718" 912352007 121.90265 -13.92629 "NWS174" 0.434590746426495 0.246306514324871 0.128700277776328 0.0122292261553456 0.075918999049246 0.0893734876331488 0.0493901088378043 0 0.0947972916613262
"3719" 912352008 122.02215 -13.6323 "NWS177" 0.407787265247635 0.270336969277686 0.133250887594552 0.0125750460612757 0.0771220931150283 0.0878900940855207 0.0482181704172225 0 0.094292769240796
"3720" 912352009 122.02215 -13.6323 "NWS177" 0.407787265247635 0.270336969277686 0.133250887594552 0.0125750460612757 0.0771220931150283 0.0878900940855207 0.0482181704172225 0 0.094292769240796
"3721" 912352016 123.04095 -12.19673 "NWS178" 0.402837612923427 0.248876893035998 0.123631900354429 0.0161442598421667 0.0523669524013232 0.038532268327873 0.0369002560436659 0 0.112203262575945
"3722" 912352017 123.04095 -12.19673 "NWS178" 0.402837612923427 0.248876893035998 0.123631900354429 0.0161442598421667 0.0523669524013232 0.038532268327873 0.0369002560436659 0 0.112203262575945
"3723" 912352018 123.07672 -12.18941 "NWS181" 0.402395553288633 0.247930006241392 0.123631900354429 0.0161142598421667 0.0523669524013232 0.0381594866377324 0.0369002560436659 0 0.112203262575945
"3724" 912352019 123.07672 -12.18941 "NWS181" 0.402395553288633 0.247930006241392 0.123631900354429 0.0161142598421667 0.0523669524013232 0.0381594866377324 0.0369002560436659 0 0.112203262575945
"3725" 912352020 123.11123 -12.18477 "NWS185" 0.37504544370015 0.29469438540079 0.128241982212997 0.0161142598421667 0.0528456938979218 0.0323056778169695 0.0356947201550675 0 0.0938762990701459
"3726" 912352021 123.11123 -12.18477 "NWS185" 0.37504544370015 0.29469438540079 0.128241982212997 0.0161142598421667 0.0528456938979218 0.0323056778169695 0.0356947201550675 0 0.0938762990701459
"3727" 912352022 123.07097 -12.17905 "NWS184" 0.401295553288633 0.248153317391924 0.123631900354429 0.0161142598421667 0.0527652857346565 0.0381531708482592 0.0367702560436659 0 0.112203262575945
"3728" 912352023 123.07097 -12.17905 "NWS184" 0.401295553288633 0.248153317391924 0.123631900354429 0.0161142598421667 0.0527652857346565 0.0381531708482592 0.0367702560436659 0 0.112203262575945
"3729" 912352042 123.57215 -12.52527 "NWS189" 0.28712871287703 0.227722772281782 0.306930693075446 0.0198019801984158 0.0990099009820792 0 0.0594059405852475 0 0
"3730" 912352043 123.57215 -12.52527 "NWS189" 0.465346534662772 0.158415841587327 0.168316831686535 0 0.0891089108828713 0 0.0693069306844555 0 0.0495049504960396
"3731" 912352044 123.58274 -12.52689 "NWS192" 0.298076923081923 0.201923076908077 0.269230769210769 0.0576923077023077 0.0576923077023077 0.00961538462038462 0.0576923076923077 0 0.0480769230819231
"3732" 912352045 123.58274 -12.52689 "NWS192" 0.242718446612718 0.291262135951262 0.184466019394466 0.0291262135891262 0.0970873786370874 0.00970873785970874 0.106796116496796 0 0.038834951458835
"3733" 912352046 125.64153 -13.94304 "NWS199" 0.34803966284719 0.284723639463995 0.121414837052407 0.0748448048281241 0.0985630701517356 0.0222044468594407 0.0709842822030742 0 0.0502187221659697
"3734" 912352047 125.64153 -13.94304 "NWS199" 0.34803966284719 0.284723639463995 0.121414837052407 0.0748448048281241 0.0985630701517356 0.0222044468594407 0.0709842822030742 0 0.0502187221659697
"3735" 912352048 125.3604 -14.05545 "NWS198" 0.318564338268214 0.296435146364475 0.121014731928314 0.0976587395877337 0.0988662881126629 0.0167444057893958 0.0784203966473943 0 0.0505207072724543
"3736" 912352049 125.3604 -14.05545 "NWS198" 0.318564338268214 0.296435146364475 0.121014731928314 0.0976587395877337 0.0988662881126629 0.0167444057893958 0.0784203966473943 0 0.0505207072724543
"3737" 912352050 123.55655 -14.10958 "NWS195" 0.359765209026976 0.393038405985725 0.126519791305305 0.0370773853835582 0.0634443727276082 0.0173675891773014 0.0514533004078 0 0.0714221359035892
"3738" 912352051 123.55655 -14.10958 "NWS195" 0.359765209026976 0.393038405985725 0.126519791305305 0.0370773853835582 0.0634443727276082 0.0173675891773014 0.0514533004078 0 0.0714221359035892
"3739" 912352052 127.2726 -13.82453 "NWS201" 0.324065551583586 0.251079959092887 0.0748791452950005 0.0339752229197481 0.105042434733656 0.029061409504601 0.1891380028725 0 0.0650980358299095
"3740" 912352053 127.2726 -13.82453 "NWS201" 0.324065551583586 0.251079959092887 0.0748791452950005 0.0339752229197481 0.105042434733656 0.029061409504601 0.1891380028725 0 0.0650980358299095
