taxon,birth,death,ccp,source
Blenniella,0.1311414280627982,0.01881815227003737,0.4285714285714286,from Salariinae (crown capture probability)
Chalaroderma,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Cirripectes,0.08810422584371355,0.0,0.8181818181818181,computed
Cirrisalarias,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Crossosalarias,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Dodekablennos,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Ecsenius,0.1311414280627982,0.01881815227003737,0.6235294117647059,from Salariinae (crown capture probability)
Entomacrodus,0.1311414280627982,0.01881815227003737,0.7692307692307692,from Salariinae (crown capture probability)
Exallias,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Glyptoparus,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Hirculops,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Istiblennius,0.1311414280627982,0.01881815227003737,0.5769230769230769,from Salariinae (crown capture probability)
Litobranchus,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Lupinoblennius,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Medusablennius,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Mimoblennius,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Nannosalarias,0.1311414280627982,0.01881815227003737,0,from Salariinae (singleton)
Omobranchus,0.1311414280627982,0.01881815227003737,0.5555555555555556,from Salariinae (crown capture probability)
Ophioblennius,0.1311414280627982,0.01881815227003737,0.5555555555555556,from Salariinae (crown capture probability)
Parablenniella,0.1311414280627982,0.01881815227003737,0,from Salariinae (singleton)
Paraecsenius,0.1311414280627982,0.01881815227003737,0,from Salariinae (singleton)
Parahypsos,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Paralticus,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Paraophioblennius,0.1311414280627982,0.01881815227003737,0,from Salariinae (singleton)
Parapraealticus,0.1311414280627982,0.01881815227003737,0,from Salariinae (singleton)
Pereulixia,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Praealticus,0.1311414280627982,0.01881815227003737,0.7,from Salariinae (crown capture probability)
Rhabdoblennius,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (crown capture probability)
Salarias,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (crown capture probability)
Scartichthys,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Stanulus,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Chaenopsidae,0.09032197427875947,0.0,0.9765873015873016,computed
Acanthemblemariainae,0.06606105855175702,0.0,0.9578947368421052,computed
Acanthemblemaria,0.06606105855175702,0.0,0.9578947368421052,computed
Chaenopsisinae,0.09032197427875947,0.0,0.72,from Chaenopsidae (crown capture probability)
Chaenopsis,0.09032197427875947,0.0,0.72,from Chaenopsisinae (crown capture probability)
Cirriemblemariainae,0.09032197427875947,0.0,0,from Chaenopsidae (singleton)
Cirriemblemaria,0.09032197427875947,0.0,0,from Cirriemblemariainae (singleton)
Coralliozetusinae,0.040403478120351145,0.0,1.0,computed
Coralliozetus,0.040403478120351145,0.0,1.0,computed
Ekemblemariainae,0.09032197427875947,0.0,0.6666666666666667,from Chaenopsidae (crown capture probability)
Ekemblemaria,0.09032197427875947,0.0,0.6666666666666667,from Ekemblemariainae (crown capture probability)
Emblemariainae,0.09032197427875947,0.0,0.7692307692307692,from Chaenopsidae (crown capture probability)
Emblemaria,0.09032197427875947,0.0,0.7692307692307692,from Emblemariainae (crown capture probability)
Emblemariopsisinae,0.12420905874684285,0.0,0.8241758241758241,computed
Emblemariopsis,0.12420905874684285,0.0,0.8241758241758241,computed
Hemiemblemariainae,0.09032197427875947,0.0,0,from Chaenopsidae (singleton)
Hemiemblemaria,0.09032197427875947,0.0,0,from Hemiemblemariainae (singleton)
Neoclinusinae,0.09032197427875947,0.0,0.0,from Chaenopsidae (unsampled)
Neoclinus,0.09032197427875947,0.0,0.0,from Neoclinusinae (unsampled)
Paraclinusinae,0.09032197427875947,0.0,0.6599999999999999,from Chaenopsidae (crown capture probability)
Paraclinus,0.09032197427875947,0.0,0.6599999999999999,from Paraclinusinae (crown capture probability)
Protemblemariainae,0.09032197427875947,0.0,0.0,from Chaenopsidae (crown capture probability)
Protemblemaria,0.09032197427875947,0.0,0.0,from Protemblemariainae (crown capture probability)
Stathmonotusinae,0.09032197427875947,0.0,0.6666666666666667,from Chaenopsidae (crown capture probability)
Stathmonotus,0.09032197427875947,0.0,0.6666666666666667,from Stathmonotusinae (crown capture probability)
Tanyemblemariainae,0.09032197427875947,0.0,0.0,from Chaenopsidae (unsampled)
Tanyemblemaria,0.09032197427875947,0.0,0.0,from Tanyemblemariainae (unsampled)
Dialommusidae,0.10918478487257043,0.017249213181630082,0.0,from Blenniiformes (crown capture probability)
Dialommusinae,0.10918478487257043,0.017249213181630082,0.0,from Dialommusidae (crown capture probability)
Dialommus,0.10918478487257043,0.017249213181630082,0.0,from Dialommusinae (crown capture probability)
Grammatidae,0.10918478487257043,0.017249213181630082,0.75,from Blenniiformes (crown capture probability)
Grammainae,0.10918478487257043,0.017249213181630082,0.75,from Grammatidae (crown capture probability)
Gramma,0.10918478487257043,0.017249213181630082,0.75,from Grammainae (crown capture probability)
Labrisomidae,0.0808045402042451,0.0,0.9644444444444444,computed
Brockiusinae,0.0808045402042451,0.0,0.0,from Labrisomidae (unsampled)
Brockius,0.0808045402042451,0.0,0.0,from Brockiusinae (unsampled)
Cottoclinusinae,0.0808045402042451,0.0,0.0,from Labrisomidae (unsampled)
Cottoclinus,0.0808045402042451,0.0,0.0,from Cottoclinusinae (unsampled)
Gobioclinusinae,0.0808045402042451,0.0,0.0,from Labrisomidae (unsampled)
Gobioclinus,0.0808045402042451,0.0,0.0,from Gobioclinusinae (unsampled)
Haptoclinusinae,0.0808045402042451,0.0,0.0,from Labrisomidae (unsampled)
Haptoclinus,0.0808045402042451,0.0,0.0,from Haptoclinusinae (unsampled)
Labrisomusinae,0.0778441368428523,0.0,0.9396825396825397,computed
Labrisoma,1e-06,0.0,1.0,computed
Labrisomus,0.0778441368428523,0.0,0.5833333333333333,from Labrisomusinae (crown capture probability)
Malacoctenus,0.09052343004655072,0.0,0.8941176470588236,computed
Paralabrisomus,0.03219748649225613,0.0,1.0,computed
Nemaclinusinae,0.0808045402042451,0.0,0.0,from Labrisomidae (unsampled)
Nemaclinus,0.0808045402042451,0.0,0.0,from Nemaclinusinae (unsampled)
Starksiainae,0.06894088109183534,0.0,0.9375,computed
Starksia,0.06894088109183534,0.0,0.9375,computed
Lipogrammaidae,0.10918478487257043,0.017249213181630082,0.3939393939393939,from Blenniiformes (crown capture probability)
Lipogrammainae,0.10918478487257043,0.017249213181630082,0.3939393939393939,from Lipogrammaidae (crown capture probability)
Lipogramma,0.10918478487257043,0.017249213181630082,0.3939393939393939,from Lipogrammainae (crown capture probability)
Mccoskerichthidae,0.10918478487257043,0.017249213181630082,0,from Blenniiformes (singleton)
Mccoskerichthysinae,0.10918478487257043,0.017249213181630082,0,from Mccoskerichthidae (singleton)
Mccoskerichthys,0.10918478487257043,0.017249213181630082,0,from Mccoskerichthysinae (singleton)
Opistognathidae,0.10918478487257043,0.017249213181630082,0.7491289198606272,from Blenniiformes (crown capture probability)
Opistognathusinae,0.10918478487257043,0.017249213181630082,0.7575757575757576,from Opistognathidae (crown capture probability)
Opistognathus,0.10918478487257043,0.017249213181630082,0.7575757575757576,from Opistognathusinae (crown capture probability)
Stalixinae,0.10918478487257043,0.017249213181630082,0.0,from Opistognathidae (unsampled)
Stalix,0.10918478487257043,0.017249213181630082,0.0,from Stalixinae (unsampled)
Plesiopidae,0.15573263108288818,0.11983211728477354,0.8541666666666666,computed
Acanthoclininae,0.15573263108288818,0.11983211728477354,0.0,from Plesiopidae (unsampled)
Acanthoclinus,0.15573263108288818,0.11983211728477354,0.0,from Acanthoclininae (unsampled)
Acanthoplesiops,0.15573263108288818,0.11983211728477354,0.0,from Acanthoclininae (unsampled)
Beliops,0.15573263108288818,0.11983211728477354,0.0,from Acanthoclininae (unsampled)
Belonepterygion,0.15573263108288818,0.11983211728477354,0.0,from Acanthoclininae (unsampled)
Notograptus,0.15573263108288818,0.11983211728477354,0.0,from Acanthoclininae (unsampled)
Plesiopinae,0.15573263108288818,0.11983211728477354,0.3548387096774194,from Plesiopidae (crown capture probability)
Assessor,0.15573263108288818,0.11983211728477354,0.0,from Plesiopinae (unsampled)
Calloplesiops,0.15573263108288818,0.11983211728477354,0.0,from Plesiopinae (unsampled)
Fraudella,0.15573263108288818,0.11983211728477354,0.0,from Plesiopinae (unsampled)
Paraplesiops,0.15573263108288818,0.11983211728477354,0.0,from Plesiopinae (unsampled)
Plesiops,0.15573263108288818,0.11983211728477354,0.375,from Plesiopinae (crown capture probability)
Steeneichthys,0.15573263108288818,0.11983211728477354,0.0,from Plesiopinae (unsampled)
Trachinops,0.15573263108288818,0.11983211728477354,0.0,from Plesiopinae (unsampled)
Pseudoplesiopinae,0.3680500140017322,0.34943855956558284,0.0,from Pseudochromidae (unsampled)
Labracinus,0.34114458808359355,0.3153032976824537,0.0,from Pseudochrominae (unsampled)
Ogilbyina,0.10981164060657131,0.06428609267374034,0.0,from Pseudoplesiopinae (crown capture probability)
Pholidochromis,0.10981164060657131,0.06428609267374034,0.0,from Pseudoplesiopinae (crown capture probability)
Pseudochroplesiopis,0.03862125738498622,0.0,1.0,computed
Pseudoplesiops,0.10981164060657131,0.06428609267374034,0.0,from Pseudoplesiopinae (unsampled)
Chlidichthys,0.10981164060657131,0.06428609267374034,0.0,from Pseudoplesiopinae (unsampled)
Lubbockichthys,0.10981164060657131,0.06428609267374034,0.0,from Pseudoplesiopinae (unsampled)
Pectinochromis,0.10981164060657131,0.06428609267374034,0.0,from Pseudoplesiopinae (unsampled)
Pomacentridae,0.10475205681601009,0.0,0.9959741900853248,computed
Abudefdufinae,0.09703330430255401,0.004667744502822676,0.9876543209876543,computed
Abudefduf,0.09703330430255401,0.004667744502822676,0.9876543209876543,computed
Chrominae,0.10497149556875011,0.0,0.9806918744971842,computed
Azurina,0.10497149556875011,0.0,0.0,from Chrominae (crown capture probability)
Chromis,0.10497149556875011,0.0,0.0,from Chrominae (not monophyletic)
Dascyllus,0.08769896440787052,0.0,0.9333333333333333,computed
Chrysipterinae,0.09128269583625923,0.0,0.9603174603174603,computed
Cheiloprion,0.09128269583625923,0.0,0,from Chrysipterinae (singleton)
Chrysipter,0.061480840613395954,0.0,1.0,computed
Chrysiptera,0.10880977199858081,0.0,0.8836363636363637,computed
Dischistodus,0.05991882087926164,0.0,0.8888888888888888,computed
Pomachromis,0.09128269583625923,0.0,0.5555555555555556,from Chrysipterinae (crown capture probability)
Parachrysipterinae,0.10475205681601009,0.0,0,from Pomacentridae (singleton)
Parachrysiptera,0.10475205681601009,0.0,0,from Parachrysipterinae (singleton)
Pomacentrinae,0.12377538559780665,0.0,0.9905607213299521,computed
Acanthochromis,0.12377538559780665,0.0,0,from Pomacentrinae (singleton)
Altrichthys,1e-06,0.0,1.0,computed
Amblyglyphidodon,0.09477322221165731,0.0,0.9,computed
Amblypomacentrus,0.12377538559780665,0.0,0.0,from Pomacentrinae (crown capture probability)
Amphiprion,0.21039674748465503,0.03655853561208009,0.986737400530504,computed
Chrysipteris,1e-06,0.0,1.0,computed
Chrysipteron,0.12377538559780665,0.0,0,from Pomacentrinae (singleton)
Hemiglyphidodon,0.12377538559780665,0.0,0,from Pomacentrinae (singleton)
Neoglyphidodon,0.058252574171938985,0.0,0.8928571428571429,computed
Neopomacentrus,0.0953623702068307,0.0,0.9,computed
Nexilosus,0.12377538559780665,0.0,0.0,from Pomacentrinae (unsampled)
Pomacentrus,0.14871935478114293,0.0,0.9662745098039216,computed
Pristotis,0.12377538559780665,0.0,0.0,from Pomacentrinae (crown capture probability)
Teixeirichthys,0.12377538559780665,0.0,0,from Pomacentrinae (singleton)
Stegastinae,0.08256931990546507,0.0,0.9756480754124116,computed
Hypsypops,0.08256931990546507,0.0,0,from Stegastinae (singleton)
Mecaenichthys,0.08256931990546507,0.0,0,from Stegastinae (singleton)
Microspathodon,0.049370060893628706,0.0,0.8333333333333334,computed
Neoplectroglyphidodon,0.026593214856258245,0.0,1.0,computed
Neostegastes,1e-06,0.0,1.0,computed
Nostegastes,0.20339239265204093,0.20318607416621598,1.0,computed
Parastegastes,0.08256931990546507,0.0,0,from Stegastinae (singleton)
Parma,0.08256931990546507,0.0,0.0,from Stegastinae (crown capture probability)
Plectroglyphidodon,0.08256931990546507,0.0,0.7,from Stegastinae (crown capture probability)
Similiparma,0.08256931990546507,0.0,0.0,from Stegastinae (crown capture probability)
Stegastes,0.09297458878227598,0.0,0.9411764705882353,computed
Pseudochromidae,0.3680500140017322,0.34943855956558284,0.8484848484848485,computed
Anisochrominae,0.3680500140017322,0.34943855956558284,0.0,from Pseudochromidae (unsampled)
Anisochromis,0.3680500140017322,0.34943855956558284,0.0,from Anisochrominae (unsampled)
Congrogadinae,0.3680500140017322,0.34943855956558284,0.36363636363636365,from Pseudochromidae (crown capture probability)
Blennodesmus,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (unsampled)
Congrogadus,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (crown capture probability)
Halidesmus,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (crown capture probability)
Halimuraena,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (unsampled)
Halimuraenoides,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (unsampled)
Haliophis,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (unsampled)
Natalichthys,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (unsampled)
Rusichthys,0.3680500140017322,0.34943855956558284,0.0,from Congrogadinae (unsampled)
Pseudochrominae,0.34114458808359355,0.3153032976824537,0.8192771084337349,computed
Assiculoides,0.34114458808359355,0.3153032976824537,0.0,from Pseudochrominae (unsampled)
Assiculus,0.34114458808359355,0.3153032976824537,0.0,from Pseudochrominae (unsampled)
Cypho,0.34114458808359355,0.3153032976824537,0.0,from Pseudochrominae (unsampled)
Manonichthys,0.34114458808359355,0.3153032976824537,0.0,from Pseudochrominae (unsampled)
Oxycercichthys,0.34114458808359355,0.3153032976824537,0.0,from Pseudochrominae (unsampled)
Pictichromis,0.12043339772910688,0.09255317636044463,0.8571428571428572,computed
Pseudochromis,0.34114458808359355,0.3153032976824537,0.6190476190476191,from Pseudochrominae (crown capture probability)
Amsichthys,0.3680500140017322,0.34943855956558284,0.0,from Pseudoplesiopinae (unsampled)
Tripterygiidae,0.08728624301973185,0.0,0.907798693814829,computed
Tripterygiinae,0.08728624301973185,0.0,0.907798693814829,computed
Acanthanectes,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Axoclinus,0.08728624301973185,0.0,0.7,from Tripterygiinae (crown capture probability)
Ceratobregma,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Cremnochorites,0.08728624301973185,0.0,0,from Tripterygiinae (singleton)
Crocodilichthys,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Enneanectes,0.08728624301973185,0.0,0.38888888888888884,from Tripterygiinae (crown capture probability)
Enneapterygia,0.08728624301973185,0.0,0,from Tripterygiinae (singleton)
Enneapterygius,0.08728624301973185,0.0,0.34615384615384615,from Tripterygiinae (crown capture probability)
Forsterygion,0.08728624301973185,0.0,0.0,from Tripterygiinae (crown capture probability)
Helcogramma,0.08728624301973185,0.0,0.3508771929824561,from Tripterygiinae (crown capture probability)
Karalepis,0.08728624301973185,0.0,0,from Tripterygiinae (singleton)
Lepidoblennius,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Lepidonectes,0.08728624301973185,0.0,0.0,from Tripterygiinae (crown capture probability)
Norfolkia,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Paraenneanectes,0.08728624301973185,0.0,0,from Tripterygiinae (singleton)
Prenneanectes,0.08728624301973185,0.0,0,from Tripterygiinae (singleton)
Prenneapterygius,0.08728624301973185,0.0,0,from Tripterygiinae (singleton)
Springerichthys,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Trinorfolkia,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Tripterygion,0.08728624301973185,0.0,0,from Tripterygiinae (singleton)
Ucla,0.08728624301973185,0.0,0.0,from Tripterygiinae (unsampled)
Syngnatharia,0.07689317303880348,0.03545644863881435,0.9868292682926829,computed
Syngnathiformes,0.07689317303880348,0.03545644863881435,0.9868292682926829,computed
Aulostomidae,0.049374081935029034,0.0,1.0,computed
Aulostomusinae,0.049374081935029034,0.0,1.0,computed
Aulostomus,0.049374081935029034,0.0,1.0,computed
Centriscidae,0.07689317303880348,0.03545644863881435,0.0,from Syngnathiformes (crown capture probability)
Centriscinae,0.07689317303880348,0.03545644863881435,0.0,from Centriscidae (crown capture probability)
Aeoliscus,0.07689317303880348,0.03545644863881435,0.0,from Centriscinae (crown capture probability)
Centriscus,0.07689317303880348,0.03545644863881435,0.0,from Centriscinae (unsampled)
Dactylopteridae,1e-06,0.0,1.0,computed
Dactyloptenainae,1e-06,0.0,1.0,computed
Dactyloptena,1e-06,0.0,0,from Dactyloptenainae (singleton)
Dactylopterus,1e-06,0.0,0,from Dactyloptenainae (singleton)
Fistulariidae,0.016996466061205653,0.0,0.8333333333333334,computed
Fistulariainae,0.016996466061205653,0.0,0.8333333333333334,computed
Fistularia,0.016996466061205653,0.0,0.8333333333333334,computed
Mullidae,0.06698060661752794,0.0,0.9612403100775194,computed
Parupeneusinae,0.06698060661752794,0.0,0.9612403100775194,computed
Mulloidichthys,0.06698060661752794,0.0,0.4666666666666667,from Parupeneusinae (crown capture probability)
Mullus,0.06698060661752794,0.0,0.6666666666666667,from Parupeneusinae (crown capture probability)
Parupeneus,0.07408566868719396,0.0,0.9244444444444444,computed
Pseudupeneus,0.06698060661752794,0.0,0.6666666666666667,from Parupeneusinae (crown capture probability)
Upeneichthys,0.05160628379912286,0.05157211386541335,1.0,computed
Upeneus,0.06314588925811437,0.0,0.84,computed
Solenostomidae,0.07689317303880348,0.03545644863881435,0.0,from Syngnathiformes (unsampled)
Solenostomusinae,0.07689317303880348,0.03545644863881435,0.0,from Solenostomidae (unsampled)
Solenostomus,0.07689317303880348,0.03545644863881435,0.0,from Solenostomusinae (unsampled)
Syngnathidae,0.08897301373311026,0.04644605600388367,0.9767768517651465,computed
Nerophinae,0.08897301373311026,0.04644605600388367,0.0,from Syngnathidae (unsampled)
Heraldia,0.08897301373311026,0.04644605600388367,0.0,from Nerophinae (unsampled)
Syngnathinae,0.08852385112069018,0.04601285944810606,0.9768361581920904,computed
Acentronura,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Amphelikturus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Anarchopterus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Apterygocampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Bhanotia,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Bryx,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Bulbonaricus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Campichthys,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Choeroichthys,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Corythoichthys,0.08852385112069018,0.04601285944810606,0.7878787878787878,from Syngnathinae (crown capture probability)
Cosmocampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Doryrhamphus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Dunckerocampus,0.08852385112069018,0.04601285944810606,0.4444444444444444,from Syngnathinae (crown capture probability)
Enneacampus,0.08852385112069018,0.04601285944810606,0,from Syngnathinae (singleton)
Festucalex,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Filicampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Halicampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Haliichthys,0.08852385112069018,0.04601285944810606,0,from Syngnathinae (singleton)
Hippocampus,0.09885176092688719,0.0,0.966,computed
Histiogamphelus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Idiotropiscis,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Lissocampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Micrognathus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Microphis,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Minyichthys,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Nannocampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Nerophis,0.08852385112069018,0.04601285944810606,0,from Syngnathinae (singleton)
Penetopteryx,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Phoxocampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Phycodurus,0.08852385112069018,0.04601285944810606,0,from Syngnathinae (singleton)
Phyllopteryx,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Siokunichthys,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Solegnathus,1e-06,0.0,1.0,computed
Stipecampus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (unsampled)
Syngnathoides,0.08852385112069018,0.04601285944810606,0,from Syngnathinae (singleton)
Syngnathus,0.05361075278419308,0.0,0.9454545454545454,computed
Trachyrhamphus,0.08852385112069018,0.04601285944810606,0.0,from Syngnathinae (crown capture probability)
Vanacampus,0.08852385112069018,0.04601285944810606,0,from Syngnathinae (singleton)
